time,signal
15.032,-0.265
15.036,-0.245
15.040000000000001,-0.2299999999999962
15.044,-0.235
15.048,-0.2183333333333343
15.052,-0.2016666666666745
15.056000000000001,-0.19500000000001186
15.06,-0.2016666666666657
15.064,-0.205
15.068,-0.1925000000000022
15.072000000000001,-0.2000000000000096
15.076,-0.2083333333333313
15.08,-0.2183333333333373
15.084,-0.2200000000000029
15.088000000000001,-0.1999999999999948
15.092,-0.195
15.096,-0.2250000000000029
15.1,-0.235
15.104000000000001,-0.214999999999994
15.108,-0.215
15.112,-0.234999999999994
15.116,-0.2416666666666745
15.120000000000001,-0.23333333333334016
15.124,-0.24
15.128,-0.245
15.132,-0.2625
15.136000000000001,-0.25999999999999107
15.14,-0.2533333333333373
15.144,-0.285
15.148,-0.295
15.152000000000001,-0.2816666666666553
15.156,-0.265
15.16,-0.2800000000000029
15.164,-0.29
15.168000000000001,-0.2899999999999844
15.172,-0.265
15.176,-0.274999999999997
15.18,-0.285
15.184000000000001,-0.27000000000000596
15.188,-0.2833333333333372
15.192,-0.33
15.196,-0.325
15.200000000000001,-0.29500000000000814
15.204,-0.299999999999994
15.208,-0.295
15.212,-0.3116666666666627
15.216000000000001,-0.32166666666666277
15.22,-0.314999999999994
15.224,-0.305
15.228,-0.33
15.232000000000001,-0.33999999999999775
15.236,-0.325
15.24,-0.3133333333333343
15.244,-0.325
15.248000000000001,-0.348333333333315
15.252,-0.324999999999997
15.256,-0.31
15.26,-0.3300000000000029
15.264000000000001,-0.33999999999999375
15.268,-0.3324999999999978
15.272,-0.31
15.276,-0.3316666666666627
15.280000000000001,-0.3449999999999918
15.284,-0.3266666666666568
15.288,-0.2966666666666627
15.292,-0.275
15.296000000000001,-0.28333333333331795
15.3,-0.24
15.304,-0.1983333333333333
15.308,-0.175
15.312000000000001,-0.15666666666663312
15.316,-0.1033333333333224
15.32,-0.0466666666666666
15.324,-0.019999999999997
15.328000000000001,-0.010000000000019571
15.332,-0.0274999999999977
15.336,-0.02
15.34,0.0016666666666686
15.344000000000001,-0.06500000000009022
15.348,-0.1616666666666864
15.352,-0.2116666666666716
15.356,-0.22
15.36,-0.2583333333333136
15.364,-0.33
15.368,-0.345
15.372,-0.34
15.376,-0.3466666666666657
15.38,-0.3700000000000059
15.384,-0.39
15.388,-0.39
15.392,-0.375
15.396,-0.3900000000000029
15.4,-0.395
15.404,-0.409999999999997
15.408,-0.48
15.412,-0.5666666666666805
15.416,-0.5499999999999882
15.42,-0.2766666666667278
15.424,0.2399999999998164
15.428,0.955
15.432,1.6725000000001755
15.436,2.09
15.44,2.14333333333334
15.444,1.97
15.448,1.483333333333124
15.452,0.703333333333207
15.456,-0.15
15.46,-0.6966666666666598
15.464,-0.49
15.468,-0.41
15.472,-0.43
15.476,-0.4300000000000059
15.48,-0.4533333333333373
15.484,-0.469999999999997
15.488,-0.4633333333333432
15.492,-0.46
15.496,-0.4866666666666686
15.5,-0.485
15.504,-0.4900000000000029
15.508000000000001,-0.4750000000000274
15.512,-0.5033333333333373
15.516,-0.5166666666666686
15.52,-0.5033333333333373
15.524000000000001,-0.4866666666666672
15.528,-0.49
15.532,-0.4925
15.536,-0.475
15.540000000000001,-0.47333333333335503
15.544,-0.5
15.548,-0.5033333333333343
15.552,-0.4733333333333491
15.556000000000001,-0.43500000000000294
15.56,-0.4416666666666686
15.564,-0.47
15.568,-0.4550000000000133
15.572000000000001,-0.40000000000000446
15.576,-0.4100000000000118
15.58,-0.4366666666666686
15.584,-0.4166666666666716
15.588000000000001,-0.38333333333332914
15.592,-0.385
15.596,-0.3833333333333313
15.6,-0.365
15.604000000000001,-0.3399999999999852
15.608,-0.32
15.612,-0.3283333333333373
15.616,-0.315
15.620000000000001,-0.2983333333333047
15.624,-0.264999999999997
15.628,-0.275
15.632,-0.2525
15.636000000000001,-0.21499999999997776
15.64,-0.1849999999999822
15.644,-0.155
15.648,-0.1466666666666686
15.652000000000001,-0.11333333333331282
15.656,-0.085
15.66,-0.039999999999997
15.664,-0.015
15.668000000000001,0.032500000000034376
15.672,0.075
15.676,0.1066666666666656
15.68,0.1266666666666666
15.684000000000001,0.16833333333335948
15.688,0.2050000000000059
15.692,0.23
15.696,0.24
15.700000000000001,0.26000000000001927
15.704,0.2833333333333432
15.708,0.295
15.712,0.2816666666666657
15.716000000000001,0.2816666666666679
15.72,0.2866666666666627
15.724,0.259999999999994
15.728,0.23
15.732000000000001,0.19999999999999335
15.736,0.185
15.74,0.1616666666666745
15.744,0.105
15.748000000000001,0.05499999999998215
15.752,0.0283333333333284
15.756,0.0
15.76,-0.0566666666666745
15.764000000000001,-0.10000000000003145
15.768,-0.1375000000000111
15.772,-0.145
15.776,-0.1766666666666597
15.780000000000001,-0.22333333333334168
15.784,-0.2266666666666627
15.788,-0.2133333333333313
15.792,-0.23
15.796000000000001,-0.2700000000000148
15.8,-0.29
15.804,-0.29
15.808,-0.27
15.812000000000001,-0.303333333333352
15.816,-0.3233333333333343
15.82,-0.305
15.824,-0.2916666666666657
15.828000000000001,-0.31500000000001516
15.832,-0.3224999999999889
15.836,-0.31
15.84,-0.2950000000000029
15.844000000000001,-0.3049999999999925
15.848,-0.3016666666666746
15.852,-0.3083333333333313
15.856,-0.28
15.860000000000001,-0.28
15.864,-0.28
15.868,-0.2825
15.872,-0.26
15.876,-0.2699999999999971
15.88,-0.28
15.884,-0.2616666666666627
15.888,-0.2383333333333284
15.892,-0.245
15.896,-0.2600000000000029
15.9,-0.26
15.904,-0.2400000000000029
15.908,-0.24
15.912,-0.2416666666666627
15.916,-0.2383333333333343
15.92,-0.2333333333333372
15.924,-0.229999999999994
15.928,-0.245
15.932,-0.2574999999999933
15.936,-0.23
15.94,-0.2200000000000029
15.944,-0.225
15.948,-0.2433333333333373
15.952,-0.2433333333333313
15.956,-0.235
15.96,-0.2266666666666656
15.964,-0.225
15.968,-0.2225
15.972,-0.235
15.976,-0.2650000000000118
15.98,-0.285
15.984,-0.27
15.988,-0.2833333333333254
15.992,-0.29
15.996,-0.3116666666666716
16.0,-0.325
16.004,-0.3083333333333195
16.008,-0.29
16.012,-0.32
16.016000000000002,-0.3099999999999882
16.02,-0.3033333333333313
16.024,-0.2966666666666627
16.028,-0.315
16.032,-0.3175
16.036,-0.305
16.04,-0.2833333333333254
16.044,-0.275
16.048000000000002,-0.2833333333333313
16.052,-0.2766666666666686
16.056,-0.28
16.06,-0.294999999999994
16.064,-0.32
16.068,-0.3149999999999911
16.072,-0.295
16.076,-0.2866666666666568
16.080000000000002,-0.2800000000000118
16.084,-0.32
16.088,-0.3166666666666627
16.092,-0.295
16.096,-0.299999999999994
16.1,-0.305
16.104,-0.2950000000000118
16.108,-0.275
16.112000000000002,-0.2766666666666627
16.116,-0.2833333333333254
16.12,-0.2866666666666627
16.124,-0.28
16.128,-0.285
16.132,-0.3100000000000089
16.136,-0.28
16.14,-0.214999999999994
16.144000000000002,-0.2050000000000059
16.148,-0.2016666666666567
16.152,-0.1683333333333136
16.156,-0.13
16.16,-0.0966666666666745
16.164,-0.02
16.168,0.0349999999999822
16.172,0.05
16.176000000000002,0.035
16.18,0.0216666666666745
16.184,0.03
16.188,0.0333333333333313
16.192,-0.02
16.196,-0.1116666666666982
16.2,-0.165
16.204,-0.1700000000000059
16.208000000000002,-0.2300000000000414
16.212,-0.2816666666666864
16.216,-0.3316666666666864
16.22,-0.3100000000000118
16.224,-0.3133333333333254
16.228,-0.345
16.232,-0.3499999999999911
16.236,-0.335
16.240000000000002,-0.3
16.244,-0.32
16.248,-0.3500000000000118
16.252,-0.3833333333333254
16.256,-0.445
16.26,-0.5066666666666746
16.264,-0.425
16.268,-0.0174999999996669
16.272000000000002,0.6850000000006337
16.276,1.3616666666668344
16.28,1.8283333333335503
16.284,2.07833333333329
16.288,2.0850000000000177
16.292,1.91
16.296,1.2200000000002191
16.3,0.395
16.304000000000002,-0.3900000000001717
16.308,-0.63
16.312,-0.4549999999999704
16.316,-0.4116666666666627
16.32,-0.4166666666666568
16.324,-0.4
16.328,-0.4
16.332,-0.4375000000000133
16.336000000000002,-0.4449999999999763
16.34,-0.4266666666666686
16.344,-0.44
16.348,-0.4483333333333373
16.352,-0.445
16.356,-0.44
16.36,-0.4549999999999941
16.364,-0.46
16.368000000000002,-0.4499999999999911
16.372,-0.43
16.376,-0.4266666666666686
16.38,-0.4433333333333254
16.384,-0.4466666666666627
16.388,-0.4333333333333254
16.392,-0.425
16.396,-0.4450000000000237
16.4,-0.44
16.404,-0.4366666666666568
16.408,-0.415
16.412,-0.4166666666666627
16.416,-0.4166666666666686
16.42,-0.3999999999999941
16.424,-0.39
16.428,-0.395
16.432,-0.3875000000000044
16.436,-0.37
16.44,-0.3583333333333313
16.444,-0.355
16.448,-0.369999999999994
16.452,-0.3633333333333373
16.456,-0.34
16.46,-0.3183333333333373
16.464,-0.315
16.468,-0.29
16.472,-0.255
16.476,-0.2599999999999882
16.48,-0.2733333333333314
16.484,-0.2499999999999941
16.488,-0.2200000000000118
16.492,-0.2
16.496,-0.1816666666666686
16.5,-0.17
16.504,-0.1249999999999881
16.508,-0.105
16.512,-0.1000000000000059
16.516000000000002,-0.086666666666639
16.52,-0.0166666666666627
16.524,0.0066666666666864
16.528,0.015
16.532,0.0325
16.536,0.085
16.54,0.1316666666666627
16.544,0.145
16.548000000000002,0.1666666666666745
16.552,0.1966666666666567
16.556,0.24
16.56,0.2466666666666627
16.564,0.24
16.568,0.2650000000000178
16.572,0.31
16.576,0.3033333333333254
16.580000000000002,0.2799999999999881
16.584,0.2833333333333372
16.588,0.2933333333333373
16.592,0.26
16.596,0.208333333333355
16.6,0.155
16.604,0.115
16.608,0.12
16.612000000000002,0.1049999999999822
16.616,0.0650000000000059
16.62,0.0616666666666686
16.624,0.028333333333355
16.628,-0.055
16.632,-0.1325000000000133
16.636,-0.11
16.64,-0.0833333333333432
16.644000000000002,-0.1500000000000355
16.648,-0.18
16.652,-0.1666666666666508
16.656,-0.16
16.66,-0.1933333333333254
16.664,-0.245
16.668,-0.2450000000000088
16.672,-0.215
16.676000000000002,-0.2316666666666745
16.68,-0.2616666666666568
16.684,-0.285
16.688,-0.2716666666666745
16.692,-0.27
16.696,-0.2816666666666627
16.7,-0.275
16.704,-0.2850000000000059
16.708000000000002,-0.2899999999999585
16.712,-0.2566666666666686
16.716,-0.2499999999999881
16.72,-0.2549999999999882
16.724,-0.2683333333333313
16.728,-0.275
16.732,-0.27
16.736,-0.27
16.740000000000002,-0.2583333333333254
16.744,-0.225
16.748,-0.2366666666666686
16.752,-0.2233333333333432
16.756,-0.19
16.76,-0.2033333333333372
16.764,-0.22
16.768,-0.2274999999999866
16.772000000000002,-0.204999999999994
16.776,-0.2066666666666745
16.78,-0.2233333333333373
16.784,-0.2183333333333491
16.788,-0.1950000000000059
16.792,-0.19
16.796,-0.2233333333333254
16.8,-0.215
16.804000000000002,-0.2016666666666627
16.808,-0.205
16.812,-0.2133333333333432
16.816,-0.2266666666666686
16.82,-0.2116666666666686
16.824,-0.2116666666666627
16.828,-0.235
16.832,-0.2425000000000133
16.836000000000002,-0.2300000000000118
16.84,-0.2416666666666686
16.844,-0.25
16.848,-0.2733333333333373
16.852,-0.2566666666666746
16.856,-0.245
16.86,-0.2733333333333195
16.864,-0.29
16.868000000000002,-0.2724999999999956
16.872,-0.26
16.876,-0.2866666666666805
16.88,-0.3066666666666686
16.884,-0.2833333333333254
16.888,-0.2666666666666627
16.892,-0.3
16.896,-0.3233333333333254
16.9,-0.3
16.904,-0.2833333333333372
16.908,-0.305
16.912,-0.3416666666666509
16.916,-0.3483333333333372
16.92,-0.3083333333333254
16.924,-0.2983333333333313
16.928,-0.325
16.932,-0.3399999999999911
16.936,-0.31
16.94,-0.2933333333333373
16.944,-0.33
16.948,-0.3416666666666627
16.952,-0.3249999999999882
16.956,-0.31
16.96,-0.32
16.964,-0.33
16.968,-0.3325
16.972,-0.31
16.976,-0.3233333333333373
16.98,-0.3266666666666627
16.984,-0.3183333333333254
16.988,-0.3016666666666686
16.992,-0.295
16.996,-0.309999999999994
17.0,-0.305
17.004,-0.2699999999999882
17.008,-0.23
17.012,-0.2233333333333313
17.016000000000002,-0.22
17.02,-0.1683333333333195
17.024,-0.1249999999999763
17.028,-0.08
17.032,-0.015
17.036,0.035
17.04,0.0383333333333372
17.044,0.03
17.048000000000002,0.0466666666666745
17.052,0.0500000000000059
17.056,0.005
17.06,-0.1449999999999644
17.064,-0.2
17.068,-0.2050000000000177
17.072,-0.23
17.076,-0.2716666666666805
17.080000000000002,-0.3316666666667101
17.084,-0.3666666666666627
17.088,-0.3499999999999881
17.092,-0.345
17.096,-0.3616666666666627
17.1,-0.355
17.104,-0.3533333333333491
17.108,-0.34
17.112000000000002,-0.3633333333333431
17.116,-0.4033333333333195
17.12,-0.473333333333355
17.124,-0.5233333333333254
17.128,-0.475
17.132,-0.1974999999997646
17.136,0.385
17.14,1.0816666666668642
17.144000000000002,1.7550000000002486
17.148,1.995000000000036
17.152,2.0616666666666745
17.156,1.985
17.16,1.4500000000001778
17.164,0.66
17.168,-0.2949999999994404
17.172,-0.7
17.176000000000002,-0.5249999999999586
17.18,-0.4450000000000059
17.184,-0.4316666666666568
17.188,-0.3950000000000118
17.192,-0.385
17.196,-0.4116666666666745
17.2,-0.44
17.204,-0.4383333333333254
17.208000000000002,-0.4250000000000177
17.212,-0.4516666666666805
17.216,-0.4683333333333254
17.22,-0.4300000000000355
17.224,-0.4
17.228,-0.43
17.232,-0.5024999999999867
17.236,-0.47
17.240000000000002,-0.4016666666666627
17.244,-0.42
17.248,-0.4383333333333373
17.252,-0.4383333333333373
17.256,-0.43
17.26,-0.4616666666666746
17.264,-0.465
17.268,-0.445
17.272000000000002,-0.4399999999999822
17.276,-0.4233333333333313
17.28,-0.42
17.284,-0.415
17.288,-0.4116666666666686
17.292,-0.405
17.296,-0.419999999999994
17.3,-0.41
17.304000000000002,-0.3883333333333254
17.308,-0.375
17.312,-0.3733333333333373
17.316,-0.3666666666666746
17.32,-0.3416666666666568
17.324,-0.3216666666666627
17.328,-0.335
17.332,-0.345
17.336000000000002,-0.3099999999999704
17.34,-0.2799999999999941
17.344,-0.28
17.348,-0.2416666666666864
17.352,-0.2083333333333432
17.356,-0.165
17.36,-0.1583333333333313
17.364,-0.2
17.368000000000002,-0.1899999999999733
17.372,-0.135
17.376,-0.1116666666666686
17.38,-0.124999999999994
17.384,-0.0966666666666568
17.388,-0.0499999999999644
17.392,-0.01
17.396,-0.0149999999999881
17.400000000000002,0.0350000000000296
17.404,0.0733333333333491
17.408,0.115
17.412,0.1099999999999881
17.416,0.1366666666666567
17.42,0.1833333333333373
17.424,0.1966666666666627
17.428,0.175
17.432,0.1799999999999911
17.436,0.19
17.44,0.1983333333333254
17.444,0.16
17.448,0.1466666666666686
17.452,0.1566666666666745
17.456,0.14
17.46,0.0883333333333017
17.464,0.035
17.468,0.03
17.472,0.0
17.476,-0.0283333333333254
17.48,-0.0549999999999881
17.484,-0.0833333333333372
17.488,-0.0933333333333313
17.492,-0.115
17.496,-0.1649999999999881
17.5,-0.19
17.504,-0.2116666666666805
17.508,-0.255
17.512,-0.2666666666666686
17.516000000000002,-0.2666666666666627
17.52,-0.2799999999999941
17.524,-0.2966666666666983
17.528,-0.335
17.532,-0.3375
17.536,-0.305
17.54,-0.305
17.544,-0.295
17.548000000000002,-0.3100000000000059
17.552,-0.3166666666666686
17.556,-0.315
17.56,-0.3133333333333313
17.564,-0.355
17.568,-0.3424999999999867
17.572,-0.31
17.576,-0.3033333333333373
17.580000000000002,-0.3300000000000237
17.584,-0.3233333333333313
17.588,-0.3099999999999882
17.592,-0.31
17.596,-0.315
17.6,-0.325
17.604,-0.2983333333333491
17.608,-0.29
17.612000000000002,-0.2966666666666686
17.616,-0.3033333333333313
17.62,-0.2683333333333195
17.624,-0.2649999999999882
17.628,-0.32
17.632,-0.3049999999999733
17.636,-0.275
17.64,-0.2750000000000059
17.644000000000002,-0.29
17.648,-0.2933333333333373
17.652,-0.2899999999999881
17.656,-0.27
17.66,-0.2733333333333314
17.664,-0.31
17.668,-0.2925000000000044
17.672,-0.29
17.676000000000002,-0.2983333333333373
17.68,-0.3216666666666568
17.684,-0.3533333333333313
17.688,-0.3266666666666805
17.692,-0.31
17.696,-0.31
17.7,-0.305
17.704,-0.3066666666666627
17.708000000000002,-0.3100000000000296
17.712,-0.3466666666666805
17.716,-0.37
17.72,-0.3433333333333254
17.724,-0.359999999999994
17.728,-0.365
17.732,-0.3774999999999955
17.736,-0.35
17.740000000000002,-0.3316666666666686
17.744,-0.35
17.748,-0.3616666666666627
17.752,-0.3350000000000118
17.756,-0.335
17.76,-0.3550000000000118
17.764,-0.365
17.768,-0.3424999999999778
17.772000000000002,-0.3450000000000177
17.776,-0.3583333333333313
17.78,-0.3516666666666627
17.784,-0.335
17.788,-0.3250000000000059
17.792,-0.34
17.796,-0.4016666666666568
17.8,-0.395
17.804000000000002,-0.3633333333333254
17.808,-0.33
17.812,-0.3583333333333431
17.816,-0.3683333333333373
17.82,-0.3466666666666568
17.824,-0.3166666666666509
17.828,-0.305
17.832,-0.3049999999999911
17.836000000000002,-0.279999999999929
17.84,-0.2099999999999881
17.844,-0.195
17.848,-0.2183333333333136
17.852,-0.2116666666666805
17.856,-0.115
17.86,-0.0483333333333372
17.864,-0.075
17.868000000000002,-0.0649999999999911
17.872,-0.035
17.876,-0.0633333333333432
17.88,-0.1099999999999822
17.884,-0.1566666666666745
17.888,-0.1833333333333491
17.892,-0.23
17.896,-0.2700000000000237
17.900000000000002,-0.3000000000000355
17.904,-0.3283333333333313
17.908,-0.335
17.912,-0.3649999999999763
17.916,-0.3816666666666686
17.92,-0.354999999999994
17.924,-0.3516666666666627
17.928,-0.395
17.932,-0.4275000000000133
17.936,-0.385
17.94,-0.3716666666666746
17.944,-0.4
17.948,-0.4333333333333313
17.952,-0.4099999999999763
17.956,-0.32
17.96,-0.0266666666664732
17.964,0.425
17.968,1.1075
17.972,1.65
17.976,1.874999999999941
17.98,1.9083333333333432
17.984,1.7199999999999054
17.988,1.263333333333509
17.992,0.5
17.996,-0.4899999999997927
18.0,-0.78
18.004,-0.6483333333332839
18.008,-0.525
18.012,-0.5616666666666686
18.016000000000002,-0.5483333333332588
18.02,-0.4866666666666508
18.024,-0.4433333333333136
18.028,-0.455
18.032,-0.49
18.036,-0.505
18.04,-0.4816666666666745
18.044,-0.485
18.048000000000002,-0.4949999999999852
18.052,-0.4783333333333431
18.056,-0.445
18.06,-0.4316666666666686
18.064,-0.435
18.068,-0.4575000000000133
18.072,-0.475
18.076,-0.4583333333333254
18.080000000000002,-0.44500000000001333
18.084,-0.46
18.088,-0.436666666666639
18.092,-0.425
18.096,-0.424999999999994
18.1,-0.43
18.104,-0.4416666666666627
18.108,-0.425
18.112000000000002,-0.4166666666666893
18.116,-0.4399999999999882
18.12,-0.4316666666666568
18.124,-0.3850000000000178
18.128,-0.37
18.132,-0.39
18.136,-0.365
18.14,-0.35
18.144000000000002,-0.35499999999999704
18.148,-0.3516666666666627
18.152,-0.3349999999999881
18.156,-0.315
18.16,-0.3299999999999941
18.164,-0.34
18.168,-0.2975000000000311
18.172,-0.24
18.176000000000002,-0.24000000000001478
18.18,-0.25
18.184,-0.2183333333333313
18.188,-0.2116666666666686
18.192,-0.205
18.196,-0.1966666666666627
18.2,-0.17
18.204,-0.1316666666666508
18.208000000000002,-0.12999999999999853
18.212,-0.1283333333333313
18.216,-0.0983333333333017
18.22,-0.0550000000000118
18.224,-0.0250000000000118
18.228,0.005
18.232,0.0649999999999556
18.236,0.145
18.240000000000002,0.16333333333331213
18.244,0.135
18.248,0.1566666666666745
18.252,0.1733333333333313
18.256,0.185
18.26,0.2166666666666745
18.264,0.21
18.268,0.2375000000000133
18.272000000000002,0.2649999999999956
18.276,0.259999999999994
18.28,0.226666666666639
18.284,0.2216666666666627
18.288,0.2150000000000059
18.292,0.19
18.296,0.1366666666666804
18.3,0.11
18.304000000000002,0.1033333333332958
18.308,0.07
18.312,0.0066666666666508
18.316,-0.0266666666666627
18.32,-0.0466666666666745
18.324,-0.0633333333333372
18.328,-0.075
18.332,-0.1150000000000088
18.336000000000002,-0.12500000000001626
18.34,-0.1366666666666745
18.344,-0.175
18.348,-0.17
18.352,-0.179999999999994
18.356,-0.185
18.36,-0.2233333333333195
18.364,-0.26
18.368000000000002,-0.2549999999999911
18.372,-0.235
18.376,-0.2383333333333432
18.38,-0.2716666666666568
18.384,-0.2733333333333254
18.388,-0.2466666666666508
18.392,-0.22
18.396,-0.2583333333333609
18.400000000000002,-0.26999999999996294
18.404,-0.2483333333333254
18.408,-0.24
18.412,-0.2800000000000118
18.416,-0.2666666666666686
18.42,-0.2183333333333195
18.424,-0.1983333333333313
18.428,-0.21
18.432000000000002,-0.23750000000001553
18.436,-0.24
18.44,-0.205
18.444,-0.205
18.448,-0.205
18.452,-0.1883333333333136
18.456,-0.16
18.46,-0.1783333333333491
18.464,-0.2
18.468,-0.1725
18.472,-0.12
18.476,-0.1516666666666272
18.48,-0.2016666666666567
18.484,-0.1899999999999941
18.488,-0.1733333333333372
18.492,-0.17
18.496,-0.1949999999999941
18.5,-0.205
18.504,-0.1833333333333254
18.508,-0.175
18.512,-0.2000000000000059
18.516000000000002,-0.1999999999999733
18.52,-0.1833333333333373
18.524,-0.1966666666666745
18.528,-0.205
18.532,-0.22
18.536,-0.21
18.54,-0.2116666666666508
18.544,-0.255
18.548000000000002,-0.2466666666666479
18.552,-0.2300000000000059
18.556,-0.22
18.56,-0.2466666666666627
18.564,-0.26
18.568,-0.2725000000000044
18.572,-0.255
18.576,-0.265
18.580000000000002,-0.281666666666676
18.584,-0.27
18.588,-0.2433333333333017
18.592,-0.235
18.596,-0.2633333333333254
18.6,-0.255
18.604,-0.2250000000000118
18.608,-0.225
18.612000000000002,-0.22999999999997928
18.616,-0.2066666666666805
18.62,-0.1666666666666627
18.624,-0.16
18.628,-0.165
18.632,-0.1649999999999733
18.636,-0.125
18.64,-0.0583333333333195
18.644000000000002,-4.588921835114903e-14
18.648,-0.0250000000000059
18.652,-0.0249999999999881
18.656,0.03
18.66,0.0666666666666627
18.664,0.05
18.668,0.0150000000000355
18.672,-0.015
18.676000000000002,-0.06500000000007691
18.68,-0.1316666666666449
18.684,-0.1683333333333372
18.688,-0.1983333333333195
18.692,-0.235
18.696,-0.2783333333333491
18.7,-0.295
18.704,-0.2883333333333254
18.708000000000002,-0.2900000000000295
18.712,-0.3033333333333313
18.716,-0.3
18.72,-0.2666666666666864
18.724,-0.25
18.728,-0.27
18.732,-0.28
18.736,-0.285
18.740000000000002,-0.3000000000000207
18.744,-0.31
18.748,-0.1766666666666035
18.752,0.0966666666665679
18.756,0.505
18.76,1.1966666666669703
18.764,1.605
18.768,1.85500000000008
18.772000000000002,1.8899999999996582
18.776,1.671666666666556
18.78,1.188333333332982
18.784,0.2916666666671246
18.788,-0.3749999999998342
18.792,-0.65
18.796,-0.5250000000000296
18.8,-0.475
18.804000000000002,-0.4599999999999481
18.808,-0.415
18.812,-0.3816666666666686
18.816,-0.3783333333333373
18.82,-0.36
18.824,-0.3466666666666509
18.828,-0.36
18.832,-0.3524999999999778
18.836000000000002,-0.34500000000006953
18.84,-0.3833333333333432
18.844,-0.41
18.848,-0.3733333333333491
18.852,-0.3633333333333313
18.856,-0.37
18.86,-0.3566666666666686
18.864,-0.335
18.868000000000002,-0.37
18.872,-0.36
18.876,-0.3466666666666686
18.88,-0.3533333333333313
18.884,-0.3283333333333254
18.888,-0.315
18.892,-0.32
18.896,-0.3066666666666627
18.900000000000002,-0.3050000000000799
18.904,-0.3483333333333432
18.908,-0.35
18.912,-0.3283333333333254
18.916,-0.3250000000000059
18.92,-0.2733333333333195
18.924,-0.2400000000000059
18.928,-0.265
18.932000000000002,-0.2925000000000022
18.936,-0.28
18.94,-0.2449999999999881
18.944,-0.215
18.948,-0.2433333333333313
18.952,-0.2266666666666508
18.956,-0.185
18.96,-0.1666666666666627
18.964,-0.175
18.968,-0.14
18.972,-0.125
18.976,-0.1300000000000118
18.98,-0.1266666666666627
18.984,-0.1216666666666627
18.988,-0.1016666666666745
18.992,-0.095
18.996,-0.0783333333333372
19.0,-0.045
19.004,0.0233333333333491
19.008,0.075
19.012,0.0716666666666627
19.016000000000002,0.06500000000004146
19.02,0.1116666666666804
19.024,0.1316666666666627
19.028,0.12
19.032,0.13
19.036,0.145
19.04,0.1316666666666627
19.044,0.14
19.048000000000002,0.16000000000002365
19.052,0.179999999999994
19.056,0.17
19.06,0.1266666666666745
19.064,0.105
19.068,0.1074999999999955
19.072,0.095
19.076,0.0399999999999881
19.080000000000002,0.009999999999971816
19.084,-0.0083333333333432
19.088,-0.0516666666666982
19.092,-0.095
19.096,-0.09
19.1,-0.1
19.104,-0.1516666666666508
19.108,-0.17
19.112000000000002,-0.1916666666667307
19.116,-0.2416666666666568
19.12,-0.2499999999999941
19.124,-0.2433333333333313
19.128,-0.27
19.132,-0.2899999999999911
19.136,-0.285
19.14,-0.26
19.144000000000002,-0.27500000000002217
19.148,-0.2866666666666686
19.152,-0.2699999999999763
19.156,-0.245
19.16,-0.2916666666666568
19.164,-0.285
19.168,-0.2675000000000133
19.172,-0.24
19.176000000000002,-0.22333333333333721
19.18,-0.229999999999994
19.184,-0.2283333333333254
19.188,-0.2083333333333372
19.192,-0.2
19.196,-0.19
19.2,-0.18
19.204,-0.1566666666666627
19.208000000000002,-0.14500000000000146
19.212,-0.1466666666666686
19.216,-0.1466666666666627
19.22,-0.1333333333333373
19.224,-0.139999999999994
19.228,-0.135
19.232,-0.1525000000000044
19.236,-0.13
19.240000000000002,-0.14166666666669078
19.244,-0.16
19.248,-0.1483333333333313
19.252,-0.1183333333333491
19.256,-0.105
19.26,-0.1850000000000473
19.264,-0.235
19.268,-0.1874999999999689
19.272000000000002,-0.16000000000000444
19.276,-0.1650000000000059
19.28,-0.1850000000000118
19.284,-0.2
19.288,-0.1966666666666686
19.292,-0.205
19.296,-0.2283333333333372
19.3,-0.23
19.304000000000002,-0.23666666666663747
19.308,-0.215
19.312,-0.2216666666666686
19.316,-0.2316666666666627
19.32,-0.2666666666666746
19.324,-0.2866666666666745
19.328,-0.3
19.332,-0.2924999999999955
19.336000000000002,-0.2799999999999274
19.34,-0.245
19.344,-0.25
19.348,-0.3249999999999882
19.352,-0.335
19.356,-0.31
19.36,-0.304999999999994
19.364,-0.325
19.368000000000002,-0.30249999999995336
19.372,-0.275
19.376,-0.2666666666666686
19.38,-0.2799999999999941
19.384,-0.3016666666666746
19.388,-0.2983333333333136
19.392,-0.285
19.396,-0.3250000000000118
19.400000000000002,-0.31999999999993783
19.404,-0.29
19.408,-0.315
19.412,-0.3066666666666746
19.416,-0.3199999999999882
19.42,-0.2899999999999822
19.424,-0.2466666666666745
19.428,-0.26
19.432000000000002,-0.20999999999994667
19.436,-0.17
19.44,-0.139999999999994
19.444,-0.14
19.448,-0.1233333333333195
19.452,-0.0699999999999644
19.456,0.0
19.46,0.0433333333333372
19.464,0.025
19.468,0.0025
19.472,-0.025
19.476,-0.0683333333333017
19.48,-0.1116666666666568
19.484,-0.1716666666666745
19.488,-0.1916666666666627
19.492,-0.235
19.496,-0.3049999999999763
19.5,-0.355
19.504,-0.3516666666666568
19.508,-0.33
19.512,-0.3383333333333314
19.516000000000002,-0.33499999999999264
19.52,-0.3266666666666627
19.524,-0.3300000000000118
19.528,-0.365
19.532,-0.375
19.536,-0.38
19.54,-0.4049999999999763
19.544,-0.42
19.548000000000002,-0.3433333333330886
19.552,-0.1100000000001006
19.556,0.4
19.56,1.206666666666497
19.564,1.66
19.568,1.9125000000000931
19.572,1.935
